_id,gouvernorat,delegation,superficie,salle_de_bains,chambres,prix,description
8317896398a773bbd0b4cffe0b50c59d7af8a51b10d8fe078b67853439eb239d,Tunis,L Aouina,138,2,3,280000,"Immovision vous propose à la vente un appartement S+3 de 138m2 au 7eme étage ( dernier étage ) à cité el wahat , laouina .\nL’appartement se compose comme suit :\n- Un salon , salle à manger avec balcon\n- Une cuisine aménagée et équipée avec séchoir\n- Deux chambres avec dressing\n- Une salle de bain\n- Une salle d’eau\nL’appartement est équipé par un chauffage central et de la climatisation en split-système.\nPrix : 280.000 dt\nTitre individuel disponible\nN’hésitez pas à nous contacter pour plus d’informations et visites sur :"
9f8653f31cafcb90289bfa06d7c3015250d48f1014601e016dd9a1970612d5b7,Tunis,Ain Zaghouan Nord,65,1,1,0,Je vous propose à la vente des S+1 à vendre à Ain zaghouan Nord dans une résidence avec piscine\n*studio s+0 :\n41m2 \n*les s+1 :\n60m2 \n63m2 \n73m2 \n77m2 \n83m2 \nTel:
9e3c5a5a619c8c6377ec0c6a0131c4b0df45ff70c787255d7eae90a47aa579aa,Tunis,Jardins De Carthage,177,2,3,748000,
9656cc361dd80cfd42a72b20fa9e1e0c2cdf244faab882ae453e62be02584bdb,Tunis,Le Bardo,140,1,4,175,
983fe2054c617f3a8e19acd44572e2698f8990bf528ef0046782b3c5d384e035,Tunis,L Aouina,145,3,1,620000,"L'Aouina a vendre appartement au rez de chaussé haut standing dans une résidense R+2 composé de : salon salle a manger , 3 chambres a coucher , cuisine bien équippé avec shéchoir , salle de bain ,salle d'eau ,chauffage central , 5 climatiseurs splite, jardin , place parking au sous sol .\nSuperficie : 145m²\njardin : 49 m²\nSuperficie total : 194 m²\ntitre bleu : individuelle\nPrix : 620 Md\nNous serons là pour vous aider à faire le bon choix.\nQuel que soit votre budget nous ferons de notre mieux pour vous servir .\nPour plus d'information veuillez contacter\nl'agence tunital immobilière\n\n"
d13fecb042d3c8728ad56bac4dd0ea10f70fccdb69c7b9ad563a70c9824077b9,Tunis,Ain Zaghouan Nord,236,3,4,1100000,
65260c8b3addba8d9ababe0c088028a6448b107a37d2a2f169a5a877df18ce40,Tunis,L Aouina,132,1,3,320000,FB.6036\nContacter notre conseiller en immobilière au
a05266bdaca4fef7e32c2474907f016da27f43d8282c84433217a8c02726fce9,Tunis,El Menzah 9,116.5,1,2,420000,
c4937e280cb11ce1e14f9fbbe4e32aad72929643a7ff08aa0b352b5dbf83b6cd,Tunis,L Aouina,118,1,2,297000,
433990800a8555cf897222ba38c347115f7743f1da8be176efb3dbca4f420e4b,Tunis,Ain Zaghouen,100,1,2,270000,
9eb75ce6d29168aac92cced422705bdfde388fbeb289c81d62a387ea01a38219,Tunis,El Menzah 9,140,1,3,315000,"A vendre magnifique appartement S3 à Menzah 9\nDe superficie 140 m2\nTF\nSe compose d'un salon avec balcon,une chambre à coucher avec dressing, deux chambres d'enfants,une cuisine avec séchoir,une salle de bain,chauffage centrale,pkg.\npour plus d'information contactez nous à"
afb0784c25cd38451393deee225e030b6a8835b8491fb3d0d59c87509d5752c6,Tunis,L Aouina,154,2,3,399999,🏡 A vendre appartement S+3 spacieux au 1 ère étage haut standing à cité Wahat \n✅ Place de Parking\n✅ Superficie 154m2\n🔴 Prix 400000 dt \nPour plus d’informations merci de contacter votre agence immobilière sur ☎️
782c1de0821a76f75a554dac0f19c8a76f40b72b3ba5cce77842fbc28053b333,Tunis,Bab Souika,75,1,2,160,
9decd5e0f7ad8d15a0231708bc08db33c5a68587e9a39fdf5b53edfd21f50551,Tunis,Ain Zaghouen,140,2,2,430,
6134bb7e13b6a03f955ea3771768288341895ada977999ac4ebd63864cdace04,Tunis,Jardins De Carthage,120,2,2,480000,"Nous mettons en vente un joli appartement S2 spacieux ,avec vue dégagée situé dans une résidence calme et sécurisée aux jardins de Carthage prés de la Poste .\nil se compose comme suit :\nun salon avec une Terrasse\nDeux chambres à coucher\nune cuisine bien équipée avec séchoir\nune salle de bain avec baignoire\nSalle d'eau pour les invités\nclimatisation\nchauffage centrale\nUne Place De Parking au Sous Sol\npour plus d'informations Essayez de nous contacter sur WhatsApp ou téléphone :"
d39d9424852aa6175ede64db00b42bc96c69ba2acc100b5332edcdc42f4f4864,Tunis,El Manar 2,80,1,2,230000,"A vendre joli appartement S2 à Manar 2\nSe compose d'un salon avec balcon,une chambre à coucher,une chambre d'enfant,une cuisine avec séchoir,une salle de bain.\npour plus d'information contactez nous à"
9c895fac7a6134b0b88d8f7cdcd0cc664703bb78718b03c49a7757e331e21ba7,Tunis,L Aouina,50,1,1,169000,S+1 direct promoteur \nEnregistrement 1%\nPour plus d’informations veuillez me contacter sur:
2434c55f39f55f48700618cf289c98974d220786d425558d2b7f400c5fe6148c,Tunis,Ain Zaghouen,78,1,1,240000,"a vendre un appartement en S+1 qui couvre 78m² dans une résidence récemment construite\nCet appartement est composé d'un grand salon / salle à manger , une cuisine indépendante, bien équipée, ouvrant sur un séchoir, une salle de bain avec cabine de douche ainsi qu'une chambre à coucher qui donne sur une terrasse de 18 m²\nUne place de parking est disponible au sous-sol.\nL appartement est équipée par chauffage central et climatisation en split système\npour plus d'info contacter : \n"
8ce3a15f793880d29c7c19e821466f0b82a0d047c4a7c1d25d84a97b2878d6c4,Tunis,El Menzah 9,110,2,3,1,on vous propose à la vente un appartement S+3 à El Menzah 9b à côté clinique l'espoir . \nsitué au 2 ème étage sans ascenseur \nla superficie 110 m² \npour plus d'informations vous pouvez me contacter :
85e717dff73f3f2f471a2a0abc9616447866ca92ea33c5f06037af238f4bf79b,Tunis,El Manar 1,33,1,1,99000,
6b72f45f9f9ccbcaaa772173d7537fd33621a753d9311d789041b2d7888cc8c7,Tunis,Ain Zaghouan Sud,163,2,3,734000,
5f88b8d355ca148d98edfe20165b8790ade5d52151dfe318378fe1e897d27580,Tunis,Ain Zaghouan Nord,110,2,2,477000,
cd5a7fc5fde48b8e6b361d16f59b8a32b5bd3d59d320d8b5e2158574446f74c8,Tunis,Ain Zaghouen,156,2,3,478000,
65de7d21818f984c6f952b0f82581b2d0f2c1d24871886ef3c1ce96f82598e3c,Tunis,L Aouina,140,2,3,299000,A vendre un appartement s3 a l’aouina citè wahat \nSe compose d’un salon avec balcon \nCuisine avec séchoir \nSalle d’eau et salle de bain \n3 chambres à coucher dont une avec dressing\nDressing au couloir \nVue dégagée \nDouble ascenseurs\nPour plus d’info contacter :
6b0a4224c7ea9eadb41635a14754230316f7faa7656ced7c956646129cc79019,Tunis,Ain Zaghouen,132,2,2,450000,
03eda5491f1dc14fb8929a43f614c8581e5cb024a1fae6a586c52a891580c690,Tunis,Le Kram,190,1,3,350000,"Un appart S+3 au 1 er étage situé dans une résidence à Cité L'Office au Kram.  A L'entrée, On trouve un grand salon, une cuisine, 3 chambres et une salle de bain. Pour tous les renseignements, Contacter L'agent sur le"
dbc78615a72ac32c696f585e0dbd5cc38b2bb41f9f2d658a34644e6caed18c38,Tunis,L Aouina,117,1,2,269999,🏡 A vendre appartement S+2 haut standing à cité Wahat \n✅ Place de parking sous sol \n✅ Superficie 117m2 \n✅ Prix 270000 MD \nPour plus d’informations merci de contacter votre agence immobilière sur
da975b4ace9d8d432c8fb9ca21275d2b94f5a5a685d28a85944fea826739afcd,Tunis,El Manar 1,115,1,3,215000,"A vendre appartement S3 à Manar 1\nDe superficie 115 m2\nSe compose d'un salon avec balcon bel vue dégager, une chambre à coucher,deux chambres d'enfants dont une avec balcon,une cuisine,une salle d'eau,une salle de bain.\npour plus d'information contactez nous à"
75eb8764820c06b2ec95841b7c71351290f3600f933de3d2eb98c7574ca5864c,Tunis,El Manar 1,100,1,2,255000,"A vendre joli appartement S2  RDC à Manar 1\nDe superficie 100 m2\nTF\nSe compose d'un salon,une chambre à coucher, une chambre d'enfant avec dressing,une cuisine avec séchoir,une salle de bain, chauffage centrale.\npour plus d'information contactez nous à"
92d63abaa93ac005d12214b7962fcc469bf231efdb56e62294f89cbd959a7b54,Tunis,L Aouina,85,1,2,220000,Prix de vente : 220 000DT\nSuperficie : 85 m²\nType : S+2\nAdresse : AOUINA\nContacter notre conseiller en immobilier au
f5e6f5bb56827bfa793dfd1cadfa04f7ed197869072af8e6755d8d4cb5eee685,Tunis,L Aouina,150,2,0,350000,
6fcd15f45ef74e64a56c0f5d4696b85ab4e12d91faae395b051355f0a9ed7bc5,Tunis,El Manar 1,180,2,4,470000,Le Duplex est composé de : \n• Un salon / salle à manger lumineux avec Terrace. \n• Une salle d’eau. \n• Une cuisine avec rangements et séchoir. \nAu 1er Etage : \n• 1 Chambre parentale avec dressing donnant sur un balcon. \n• 2 Chambres avec rangement donnant sur un balcon. \n• 2 salles de bains. \nLe duplex est bien entretenu. \n•	** Une dépendance - un studio de 50 m2 en excellent état est également en vente  **\nPrix : 470 000 dinars (Le Duplex et le studio). \nContactez :
e8361cfc779dc17850158b6a8b5de9d3689e5d1b8618373f0a5290b8e184cff4,Tunis,Ain Zaghouan Sud,160,2,2,865000,
a6177841d751a79c0e7fc0cdfb8ff8f84c36a7c10a3dddbf0eb1dfd9e60577e7,Tunis,Ain Zaghouen,112,1,2,378000,
75172b7f35fa2abafd34d588d1b9a6c230dfefc44aa009c0912c1b13bf407757,Tunis,L Aouina,130,1,3,345000,#Réf 67 V\nÀ vendre bel appartement S3\n📍 Avenue Khaled Ebn Elwalid\nTitre individuel 📜📜\n✅Superficie habitable 100 m2\n✅Superficie terasse 30 m2\n🏢1ère étage d'une résidence R 2 de construction 2011 🏢\n🚘Place parking sous-sol et cellier\n🔴Salon et salle à manger\n🔴Cuisine aménagée\n🔵Des placards\n🔵Salle de bain\n🔥Chauffage centrale\nPrix 345.000 MD 💰💰\n📱 Numéro de téléphone
7edede2cbabc5a1f5bef7c56219b2bbbc7b5f18fc54e97ee321ef181a1bf4cf5,Tunis,L Aouina,130,2,3,360000,"#Réf 30V     ⚜️ bonne orientation ⚜️\n\nÀ vendre\n                Une belle appartement s3 vide\nAdresse de biens : Aouina wahat\n\nAu mezzanine de superficie 130 m2\nPrix : 360.000 MD\nPrix négociable\n\n🔸Salon spacieux avec terrasse\n 🔸3 chambres à coucher, une avec terrasse \n  🔹Cuisine équipée avec séchoir\n    🔸Salle de bain\n      🔸Chauffage centrale\n\nSi intéressé contactez le"
26be9b55101d65c1097aece8a2199c78899f2374619e203cfd65a8d0c3859fca,Tunis,L Aouina,150,2,3,360000,"#Réf 2V\nÀ vendre un joli appartement s+3.\n📍Aouina \n▪️Un salon de 35 mètres carrés\n▪️2 chambres à coucher spacieuses avec 2 grands dressings et qui partagent une salle de bain avec baignoire\n▪️Une suite parentale avec grand dressing et une salle de bain\n▪️Une cuisine spacieuse ,équipée d'un four électrique et une plaque de cuisson\n▪️Un balcon de 5 m2, un séchoir et un petit balcon. \n🚘Une place de parking au sous-sol \n📐Superficie:150 mètres carrés\n🏢 7ème et dernier étage avec 2 ascenseurs \nClimatiseurs et chauffage central\nPrix 360.000 MD 💵\nNuméro de téléphone"
6d8caa473b3f2d89688bcc6ee44f0d57109af2b60a54251cff3b3f0ac2857fde,Tunis,L Aouina,137,1,3,345000,🎗 ref: 0055 V 🎗\n🏫 A vendre  appartement S+3vide \n🚘 l aouina  \n\n     ✴️ Suprfice : 137 m ²\n✅️2 ème étage d'un immeuble de 7 étages\n✅️salon \n✅️ 3 chambres à coucher \n✅️salle de bain \n✅️ cuisine séchoir et balcon\n✅️Immeuble construit en 2008.\n✅️Sans parking\n\n   💰prix : 345.000 MD 💰\n\n☎️POUR VISITE
9dbe84d8400599571958d640e91b8a44587e56d8bf535c29a24bdbc6112023b6,Tunis,Carthage,144,2,3,380000,#Réf 76V\nÀ vendre Appartement s3 retapé à neuf\n📍 Carthage Salambo\n2 ème étage avec ascenseur 🏢\n✅Superficie 144 m2\nTitre individuel 🧾📜\n     🌞 Partie jour\n🗝️Salon et salle à manger avec terrasse sans vis-à-vis 🌲🌳🏢\n🗝️Cuisine équipée avec séchoir\n🗝️Salle d'eau\n     🌝 Partie nuit\n🗝️3 chambres à coucher dont deux avec dressings.\n🗝️Salle de bain\n🗝️Chauffage centrale\nPrix 380.000 MD 💰💰 négociable\nAppelez le
d5fa99951f6de0d3bd53e3eeedb2586d5d33518796dfd3789686d9bce53eda7f,Tunis,Ain Zaghouen,1,4,,330000,"	situé au 4ème étage d’une résidence sécurisée et bien entretenue, cet appartement bénéficie d’une excellente orientation et offre un cadre de vie agréable. il dispose d’un emplacement de parking et d’un ascenseur.\n\nl'appartement se compose de :\n\n3 chambres spacieuses\nun grand salon lumineux\nune cuisine fonctionnelle avec un grand séchoir\nune salle de bain et une salle d'eau\nchauffage central et climatisation pour un confort optimal.\npour plus d’informations veuillez contacter le propriétaire directement au\n"
d1a1c6f1026c7e9adb7529a3d15c7fcff1671505d2bdd0112ada9b4f3af5747f,Tunis,Sjoumi,55,1,2,87000,
c4779d12f3bb13e8639d3d2bea1279e2cfca070fc9bd4282b9318acdec37134d,Tunis,Jardins De Carthage,1,72,1,320000,"FB.7062\nA vendre un appartement S+1 dans une résidence bien gardée et sécurisée à Jardins de Carthage (residence R+4) , Il se compose d’un salon, une chambre à coucher, une cuisine avec séchoir et salle de douche . L’appartement est installée d’un chauffage centrale et climatiseur .\nContacter notre conseiller en immobilière au"
4890547308e7473205a947600a5469504e2e726e0fe46a5a4b97fd3ccd50f98a,Tunis,L Aouina,49.81,1,1,174335,"FB.6939\nA vendre un appartement s+1 encours de construction chez promoteur au 7 ème étage avec double ascenseurs à Cité El Wahat à coté carrefour à proximités toutes les commodités.\nIl se compose d’un salon\nKitchenette bien équipée plaque, hotte , four\nSéchoir, une chambre à coucher\nSalle de douche\nchauffage centrale.\nRemise de clés : JUIN 2025\nEnregistrement : 1%\nContacter notre conseillère en immobilière au"
de07c6d183384d4cf50374e028cac3fbced20a2b5aecf93c826c29bfeac7e507,Tunis,L Aouina,118,1,2,290000,FB.7089\nContacter notre agent en immobilière au
8e3fc68c27ce8ec16fac807f3b42bfe88f5052bb0559edbc5287efdcc3990e1a,Tunis,L Aouina,137,1,2,345000,Prix de vente :345000dt\nSuperficie : 137m²\nType : S+3\nAdresse : Cité EL Wahat\nContacter notre conseillère en immobilier au
17f704c9a091d134564cdb87a8b596f132c5858931e37f7718eb5ef06cef4fbb,Tunis,Ain Zaghouen,158,2,4,0,a vendre s+4 ain zaghouen nord '\n158m2 net 200m2 surface totale .direct proprietaire\nparfait etat .\npour information contactez \n
60d3a17f6f1c7ff75fb883490db8dce88b3a5472e4712b86d0a3f99779fb2ab4,Tunis,La Goulette,100,1,0,260000,
66fdb95dd5682f55bd5ddfeae3198ad98603a6b7ecffbc8d54579b49361a4839,Tunis,El Manar 1,53,1,2,138000,"Krout immo vous propose la vente d'un s1 prés de toutes les commodités monoprix clinique, la poste...\nSuperficie 53\nTitre bleu\n1er étage \nPour plus d'informations contactez nous\nTel"
c98ced9c811d7660d58676903b53957c067f7ea3fd8b72f94307afa97e4e7964,Tunis,Gammarth,56,1,1,350,l'agence immobilière HF IMMO vous proposer un S0 a gammath supérieur côté hôtel place \n👉 cuisine équipée \n👉 salon avec balcon vue sur mer \n👉 climatiseur \n👉 salle de bain \n✅ prix :350MD\n👉 pour plus d'informations contactez nous sur
30af618974101dd44f976955a1bf537c0735913c21eceef4d3774af6dceec83e,Tunis,L Aouina,71,1,1,260000,
90ec14f09d2ccf414f531e645c9e20531ceda019400a86f671f9d60ee4dd4232,Tunis,L Aouina,107,1,1,319000,
46653ec423a1ba3cee84abb6da3e92f1be46d27b3dce8990f2512f166d7d7d11,Tunis,L Aouina,139,2,2,350000,FB.7008\n\nContacter notre agent en immobilier au
fd25b81cee40ad09a8b2502d4b63f21f7a0353af451ab474956c7b88dafbb8f0,Tunis,L Aouina,118,1,2,290000,FB.7089\n\nContacter notre agent en immobilière au
dc9ea82752f9f8a4839f6b7ec99c302be4637012490f78824bfc8aadff7a06ed,Tunis,Ain Zaghouen,À Vendre,À Vendre,80,265,appartement s+2 a vendre a ain zaghouan résidence les 3 pyramides 2 ascenseur 6éme étage place  parking garder chauffage central  tel
98d0f4ee013a86e054f4f43148692598915708dd7e08abaefe418061334b0751,Tunis,L Aouina,118,1,2,,A vendre un appartement s+2 chez promoteur enregistrement 1% a cité el wahatt Ain zaghouan\nse compose d'un\n- Grand salon lumineux\n- cuisine équipée avec séchoirs\n- deux chambres à coucher\n- salle de bain l'appartement\ntél\n
e6cdd066859bdadf99cd34037e3e491fe7ad8f796ce39d68b0a1a5399464f850,Tunis,Le Kram,75,1,2,370000,"Un coquet appart au 3 éme étage situé dans une résidence avec ascenseur à 50 m de la plage au Kram, L'aéroport. A L'entrée, On a un salon, une cuisine équipée, 2 chambres et une salle de bain. Pour tous les renseignements, Contacter l'agent sur le"
e542d23ee1eeed7a054d6166d28e27790adc8f5815d1270541c33f23fcaf1516,Tunis,L Aouina,127,2,3,400,
f8e60a50571eb6d68526414a086e01c52abb9115494a8c36b9d55bf62d788430,Tunis,Le Bardo,117,1,3,270000,
b78149f10aa8b7e85319feefb53f62cbbab49c6c4f73a1d299af90806b3b3dc7,Tunis,Ain Zaghouan Nord,154,2,2,680000,FB.6899\nContacter notre conseiller en immobilier au
ccb212e799baba242115d0886a7a3f4754f13fcbedbea66719ddb51ce80ac718,Tunis,El Ouardia,87,1,2,1,"RE/MAX Consultants vous propose à la #Vente un #appartement S+2, au 3ème étage, dans une résidence calme à El Wardia 4.\nL'appartement comprend:\n- Un salon\n- Deux chambres\n- Une cuisine \n- Une salle de bain\n- Une salle d'eau invités\n- Une place de parking  \nPour plus d'informations veuillez contacter votre conseillère en immobilier Imen ABIDI : \n GSM :"
4ed20ea3c8062b1b18416d7cfcb81cbc285ee513913b6dd4a86e782979b8a59e,Tunis,Ain Zaghouan Nord,202,2,4,620000,
fa275818e59968678514c16a32aa72ec5706a4f96e4614949a181915ccac5dde,Tunis,Khaznadar,100,1,3,250000,
f20ff05bd90f9394a46f3af75369710e432c5de2f2db3ff2bbe0558ebbd128ba,Tunis,L Aouina,67,1,0,236000,
c459feb30612147fb5f64692849f28925df4cc61293072ae00b2e619f1863845,Tunis,Jardins De Carthage,240,4,3,1300000,
6a22fb16cdac3691c96186ffb66765332713fdc7cef2fcacaf8290aacfd5b720,Tunis,L Aouina,139,2,3,350000,FB.7008\n\nContacter notre agent en immobilier au
d2df6958964cceaf479b98898714a94d91d2a9b440989c8aeec4820f3bc9127b,Tunis,El Manar 1,122,1,3,250000,"a vendre un spacieux appartement de Haut Standing en S+3 de 122 m² net dans une petite résidence bâtie en 2019 de vocation R+2 , située dans un quartier semi populaire Manar 1 sur X4  à coté mosquée de Sayyida Emna, à l'étage 1 et demi , composé d'un grand salon lumineux , 3 chambres à coucher , dressing , une cuisine bien équipée avec un séchoir et une salle de bain .\nChauffage central et climatiseur \nroute un peu accidenté à l'entrée de la résidence \nTitre bleu \nPrix ferme : 250000 dt\nPour plus d'infos veuillez contacter :"
aa1b26a3bb1a230096c7eadf0b8cfdb24066d33aad4882ae8f8722eddd21e622,Tunis,Ain Zaghouan Nord,138,1,1,727860,Prix de vente: 727 860dt\nSuperficie: 138 m²\nType: S+2\nAdresse: AIN ZAGHOUAN\nContacter notre conseiller en immobilier au
c811bdaea8cb3409c1735cbe5fb2f327ec67663f345efd6480bad081aa1f190b,Tunis,El Menzah 9,220,3,4,587000,"Les prix sont discutables sur place avec la possibilité d'avoir un CRÉDIT PROMOTEUR SANS INTÉRÊT. 0% d'interets et 0% de commission d'agence\n\nPrix : 2.600 D/m².\n⏳💰🔑 A Vendre direct promoteur un Appartement S+4 à El Menzah 7 Bis,d'une superficie de 220 m2, composé dans sa partie jour d'un grand salon salle à manger avec terrasse,une cuisine équipée aménagée  avec séchoir avec une 2éme cuisine exterieure, une salle d'eau invités ,dans sa partie nuit 4 chambres à coucher dont une suite parentale avec salle de bain avec jacuzzi, une salle de bain commune, tous les points d'eau sont avec fenetres , l’appartement dispose de climatiseurs à split dans toutes les chambres, le chauffage centrale . Un cellier à l'etage et une place de parking sont à disposition .\nPrix : 587MD.\nPour plus de renseignement appelez au"
7976a88b9382ae0c00ea441d1ebf766ca2eaa7f495ed717193d99feacb63192b,Tunis,Menzah,120,2,3,230000,En Exclusivité ❌ \n\n❇️A vendre un appartement s+3  à  Menzah 9.\n🏠 𝐃𝐄𝐓𝐀𝐈𝐋𝐒 𝐃𝐔 𝐁𝐈𝐄𝐍\n➤ Surface : 120𝖒² \n➤ Typologie : S+3\n➤ Étage : 4ème étage sans ascenseur.\n⏩️ Bonne orientation et Emplacement stratégique.\n🏠 𝐀𝐌𝐄𝐍𝐀𝐆𝐄𝐌𝐄𝐍𝐓 𝐃𝐔 𝐁𝐈𝐄𝐍\n▪️ Un salon avec un balcon.\n▪️ Une cuisine  aménagée\n▪️ 3 chambres à coucher \n▪️ Une salle de bain commune et salle d'eau invitées.\n✅  chauffage central.\n✅ Parking collectif \n💰💰 Prix 230MD légèrement négociable 💰💰\nℹ️ 𝑷𝒐𝒖𝒓 𝒑𝒍𝒖𝒔 𝒅'𝒊𝒏𝒇𝒐𝒓𝒎𝒂𝒕𝒊𝒐𝒏𝒔 𝒗𝒆𝒖𝒊𝒍𝒍𝒆𝒛 𝒏𝒐𝒖𝒔 𝒄𝒐𝒏𝒕𝒂𝒄𝒕𝒆𝒓\n📲 ☎️
b2d72f3c4d0c237379242c50ae013e7df1c5d1b9cd28496642377e37ddf42e5c,Tunis,El Manar 2,123,2,3,395000,"En Exclusivité .\nA Vendre un appartement S+3 (vide) situé au 2éme étage d'une résidence R+3 AVEC ascenceur à El Manar 3 , d'une superficie de prés de 123m²; composé dans sa partie jour d'un grand hall, d'un salon salle à manger avec grand balcon, une cuisine avec séchoir ,un debarras ,une salle d'eau invités, dans sa partie nuit 3 chambres à coucher dont l'une avec balcon, une salle de bain,l'appartement est muni du chauffage central, de climatiseurs  à split,d'un interphone et d'une place de parking privative au sous-sol .\nPrix : 395 MD .\nPour plus d'informations, veuillez contacter le"
795f22e776a98c6c29a130f3e3c8a31e71f1337df5c5e1bd51a1ef89e353029b,Tunis,El Manar 2,208,3,4,800000,"A vendre un duplex S+4 en hauteur au 3 éme étage d'une belle résidence avec ascenseur à el manar 3 ,spacieux d'une surface couverte de 208m2 et 46m2 de terrasses au 1er niveau du duplex on a une chambre , un grand salon , une cuisine , un débarras, une salle d'eau douche,une terrasse et un balcon.\nAu 2 éme niveau du duplex : 3 chambres à couche , une salle de bain , une salle d'eau douche ,un dressing, un balcon\nL'appartement est équipé du chauffage central et de la climatisation centrale + des climatiseurs à split . Une place de parking au sous sol est à disposition .\nPrix : 800MD.\nPoir plus de renseignemznts appelez au :"
cd25b8ccdeac9dce8af85b7bd630235267f5e3e048812eae790460231c54456d,Tunis,Menzah,110,0,2,380000,"Agence VALIMMO met à votre disposition un appartement S+2 HS à Menzah 9C.\r\nCet appartement se compose comme suit :\r\n- Salon avec balcon\r\n- Cuisine bien aménagée et équipée (H,P,F) avec séchoir\r\n- Deux chambres à coucher avec dressing\r\n- Salle d’eau pour les invités\r\n- Salle de bain commune\r\n- L’appartement muni de chauffage central, climatisation split system\r\nPour plus d’informations n’hésitez pas de nous contacter sur le"
f2b03a20203d67bea9cbba99370b147bcd0d131f6c5ad7e70436b7c65cdc635f,Tunis,Ain Zaghouan Nord,153,2,3,550000,"\nUn luxueux S3 au 1er étage situé dans une résidence de haut standing à Ain Zaghouan Nord. A l’entrée, on a un salon avec balcon, une cuisine équipée, une salle d'eau pour les invités, 3 chambres à coucher et une salle de bain. Pour tous renseignement, contacter l’agent sur le"
090fbffbaf82d7cca5f4de6f1d5be4bb748a4a194b0a832c00875c65bda4fd6e,Tunis,Le Bardo,60,1,3,170000,à vendre un appartement au cœur du bardo S+2 + cuisine + salle d'eau \n surface 60m\n Pour plus d'informations \n ☎️
e575d5e48eca9fcf5cda66f6f3ea35f47846b64a3e5cd474fcb61ea3056f5bba,Tunis,Jardins De Carthage,50,1,1,240000,
dcbabcb06b12b0ffa1c5a2b82f0d6fbc18fc5c69168668a42d7d5a225354d273,Tunis,Jardins De Carthage,150,2,3,695000,
1d2dc7234130181fec79000928dbc57b066f75be497c57020f58de3145d2105d,Tunis,Jardins De Carthage,72,1,1,320000,FB.7062\nContacter notre conseiller en immobilière au
f31f2089259799023b924582ef5cf0e1d092aec82660fa85c893edfd4d2c7b46,Tunis,Jardins De Carthage,125,2,2,590000,
6e6cb75a32555e3864d161cecc051193340a940bf994d27482ac5de608babe3e,Tunis,L Aouina,147,2,3,370000,"Good Life (agence immobilière agréée) vous propose une opportunité de vente d’un S+3 situé à Jardins de l’Aouina, au 5ème étage avec double ascenseur.\n\nL’immeuble est en R+7 et équipé de caméras de surveillance.\n\nL’appartement se compose de :\n\nUn grand salon avec balcon\nUne suite parentale (chambre avec salle de douche)\nDeux chambres à coucher dont une avec dressing\nUne salle de bain\nUne cuisine équipée (four, plaque, hotte) avec séchoir\nUn dressing dans le couloir\nÉquipements : chauffage central, interphone, et deux climatiseurs.\n\nSuperficie brute : 147,6 m²\nPlace de parking en sous-sol\nCellier de 3 m x 2 m\nPapiers : Titre Foncier Individuel (TFI)\n\nPour plus d’informations ou pour une visite, veuillez contacter Slim par téléphone ou WhatsApp au :"
54ec8f853096e58afc720b603dd758d5df5eeec273ac865b73b9a57646bdfc17,Tunis,L Aouina,185,2,3,440000,
8ac510181d231095b1906b4525e029f20986e00f74778333fd4bed919eb1efd4,Tunis,L Aouina,106,1,2,1600,A vendre un appartement s+2 \nQui se compose d’un salon avec balcon\nCuisine équipée avec séchoir \nSalle de bain\nDeux chambres avec dressing \nSurface 106 m2\nPour plus d’information contactez me
264a0bcd38ab181a629a2fc130628f1b7f6f00a049697fd76a6a299f8b14d65a,Tunis,Ain Zaghouen,136,1,2,1,
fc37abfb4306a088d6a6b45a08e00be5faa4dc3f275556e2cb6b5bb519e99296,Tunis,Le Kram,100,1,3,145000,"Un appart au 3 éme étage situé dans une résidence à Sidi Omor, Le Kram Ouest. A L'entrée, On a un salon, une cuisine, 3 chambres et une salle de bain. Pour tous les renseignements, Contacter l'agent sur le"
9f26f21d64c56e7429600c71b2a8fa69b14b5dab955601b6589530c6350b0ae5,Tunis,Jardins De Carthage,112,1,2,530000,FB.6078\nContacter notre conseillère en immobilier au
89d0b2f441eba419dd9be86e5fbe5be10c24854c3153f244fab99d5eb30984af,Tunis,Jardins De Carthage,72,1,1,320000,
8503b09ba0d3ce25340805fe31d03eb5b93dd4881015b2e72fe9bfb0b5793464,Tunis,L Aouina,1,3,,344998,Prix de vente :345000dt\nSuperficie : 137m²\nType : S+3\nAdresse : Cité EL Wahat\nContacter notre conseillère en immobilier au
246b064c5ceeb2baf84636eda04c9ab0341a4041121b9b58fec9745fbac7e827,Tunis,Ain Zaghouen,43,1,1,135000,FB.5962\nAdresse : Ain Zaghouan\nContacter notre conseiller en immobilier au
43b956b90c17184ad92d6def25720a158fbca6c1295c53e6f44db34e11c4c24f,Tunis,Jardins De Carthage,72,1,1,320,"𝐍𝐨𝐮𝐯𝐞𝐥𝐥𝐞 #opportunitée 𝐝𝐞 #vente vous propose un #appartement 𝐒+𝟏 𝐚𝐮 2 ème étage \n📍 jardin de Carthage \n👉Nos conseillers se feront un plaisir de vous accompagner dans le choix de votre appartement. \n ✅salon \n ✅Cuisine indépendante \n ✅SDB \n✅ place parking sou sol \n✅ prix 320MD\n✅ Superficie : 72 M2\n\nPour d'informations concernant cet appartement, contactez nous sur"
e79d4f41be7a10c654d8b5deae605e8a57525632a7a6e1478224a8269526ef5f,Tunis,Jardins De Carthage,44,1,,245000,FB.7093\nContacter notre conseillère en immobilier au
