prix,delegation,gouvernorat,chambres,salle_de_bains,nb_pieces,superficie,etage
93000.0,Medina Jedida,Ben Arous,2,1.0,3.0,80.0,1
236000.0,El Mourouj,Ben Arous,2,1.0,2.0,112.0,1
227000.0,Medina Jedida,Ben Arous,3,2.0,4.0,105.0,1
130000.0,Fouchana,Ben Arous,3,1.0,4.0,96.0,1
150000.0,Medina Jedida,Ben Arous,3,1.0,4.0,95.0,1
75000.0,Medina Jedida,Ben Arous,2,1.0,3.0,70.0,2
195000.0,Medina Jedida,Ben Arous,3,1.0,3.0,122.0,1
170000.0,Hammam Lif,Ben Arous,2,1.0,2.0,84.0,6
171000.0,El Mourouj,Ben Arous,3,1.0,3.0,112.0,2
265000.0,Radès,Ben Arous,3,2.0,4.0,140.0,6
167000.0,El Mourouj,Ben Arous,3,1.0,3.0,104.0,2
140000.0,Medina Jedida,Ben Arous,2,1.0,2.0,97.0,1
231000.0,Ezzahra,Ben Arous,2,1.0,3.0,105.0,5
160000.0,Medina Jedida,Ben Arous,3,1.0,4.0,95.0,1
110000.0,Medina Jedida,Ben Arous,2,1.0,3.0,85.0,1
140000.0,Radès,Ben Arous,3,1.0,5.0,90.0,1
125000.0,Radès,Ben Arous,2,1.0,3.0,85.0,2
200000.0,Mornag,Ben Arous,2,1.0,2.0,200.0,1
150000.0,El Mourouj,Ben Arous,3,1.0,4.0,100.0,4
160000.0,El Mourouj,Ben Arous,3,1.0,4.0,100.0,1
100000.0,El Mourouj,Ben Arous,3,1.0,4.0,81.7,3
155000.0,Medina Jedida,Ben Arous,3,1.0,5.0,100.0,1
100000.0,Hammam Chott,Ben Arous,2,1.0,2.0,80.0,1
170000.0,El Mourouj,Ben Arous,3,1.0,6.0,100.0,1
128000.0,Radès,Ben Arous,2,1.0,3.0,70.0,2
115000.0,Borj Cedria,Ben Arous,2,1.0,3.0,75.0,3
158000.0,Radès,Ben Arous,3,1.0,4.0,100.0,1
140000.0,Radès,Ben Arous,3,1.0,4.0,84.0,1
200000.0,Medina Jedida,Ben Arous,3,2.0,4.0,100.0,2
130000.0,Medina Jedida,Ben Arous,2,1.0,3.0,70.0,1
265000.0,Ezzahra,Ben Arous,3,1.0,4.0,140.0,5
95000.0,El Mourouj,Ben Arous,3,1.0,4.0,90.0,4
100000.0,Fouchana,Ben Arous,3,1.0,3.0,75.0,3
250000.0,Radès,Ben Arous,4,2.0,4.0,150.0,3
